brand,review_text,product,link
aristocrat luggage,Really good. I am using for a 1 year and really good.,/dp/B0BRN1XLSS,https://www.amazon.in/dp/B0BRN1XLSS
nasher miles luggage,Good quality Cabin size bag with secure lock system,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Ease of use, lock quality, authenticity. Cost is high.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review .",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"The suitcase is very good and fits in a lot of things
I bought it for my Grand daughter who is very happy not only with colour but also because it fitted in all her clothes books etc. A good buy and very reasonable cost.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review ..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review ..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review ..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good quality Cabin size bag with secure lock system.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Ease of use, lock quality, authenticity. Cost is high..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very nice color or nice quality lock is good space very good no bags have space like this ha but after one 2 time used little dirty while flights
I’ll order cabin bag also.",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,It's a good one. The color is as displayed in the ad picture. The body is light and the plastic quality seems moderately durable and the wheels are smooth and it's very much spacious. Now will have to see how sturdy and durable it actually is after a long tour..,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"The suitcase is very good and fits in a lot of things
I bought it for my Grand daughter who is very happy not only with colour but also because it fitted in all her clothes books etc. A good buy and very reasonable cost..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"The suitcase is very good and fits in a lot of things
I bought it for my Grand daughter who is very happy not only with colour but also because it fitted in all her clothes books etc. A good buy and very reasonable cost..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Love the bags and travel locks. I wish I could buy more now that I have left India. The case quality and design are top notch and the manoeuvrability is great compared to my safari bags. They are slightly compact compared to safari however they can accommodate more or less up to 23kg.
UPdate 1: After landing I noticed a lot more scratches than my 3 year old Safari bag. They seem to not have any protection on the surface. Hence the 3* review ..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good quality Cabin size bag with secure lock system.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,"Very ordinary quality. No proper balance, not sturdy enough.
On top of that I was delivered a different colour

I returned this in the first go..",/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Bahut achcha quality hai.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
nasher miles luggage,Good product I ordered medium size of the maroon red colour pretty God sturdy high quality 👌.,/dp/B0GCZJR5ZY,https://www.amazon.in/dp/B0GCZJR5ZY
